111100, 111101111111, 1111011100, 11110111, 01110111, 0111011100, 0111, 0111111100, 111101110111, 011100, 01, 001101110001, 0100000111111, 0, 001, 01001100011, 110011000010, 1100100, 11, 0101010110100, ((1|0)111)*(00)?
10010101, 01010101, 00000010101, 010100000001, 000000001, 0000, 0101, 1010110101, 101, 10101, 1001011, 111000110, 011110000110, 0, 0000001011001, 111001011001, 001010, 1, 1100, 11111010, ((1|0*)0(0|1|0)|01)*
010100101010, 01001010010, 01010010010, 010010010010, 0101001, 01001, 01010, 0100101010, 010010101010, 01001001, 11011, 00101111, 0000010, 11100011010, 1011, 1101, 110000001011, 1, 0100110010, 0100001011, (010?)*
000000, 1111, 0000, 00000000, 111, 11111, 00000, 0000000, 0000000000, 0111, 1011010, 000101000100, 01100, 10001010100, 10110011101010, 1000010010010, 10000, 0101001000, 11010011001, 101011010, 1*|0*|0?1*|1
0000, 001, 111111111111, 111111111, 111, 000000000000, 00000, 0000000, 000, 0001, 1000, 1000001010001, 101101, 01110, 01000011, 00111010, 011100101, 1001, 00011000, 11, (111)*|(00)?(01|0*|0|1)
0110, 010101, 010101010100, 010101010110, 01010110, 010101000, 01000000, 010101111111, 0101010111, 010111111111, 10100111010101, 1100111111, 0110001010, 1100011110, 111, 10110, 01111010100, 11110010110, 10011011101, 1, (01)*(10|0*|(11)*)
010101, 0100101001, 00100, 001010, 0101, 00001, 000101001001, 0100100101, 010, 0010010101, 01011010010110, 100000000, 110001, 101001110110, 110000110000, 1111, 10101110011, 00100011000, 10100001100011, 010111101000, (01?)*(01*(1*|01))?
111111, 0011111111, 01111111111, 000000001, 0000000001, 000001, 1111, 00000000001, 00000001, 000001111111, 11111000101, 011110010, 100100, 0101001, 011110000101, 100, 001011000, 11001, 1001100011, 11001100001100, 0*1*
111111, 111111110, 0111110, 1111111, 1111, 01111110, 111, 01111, 11111, 011, 0100010, 00100010111010, 0110011, 101101, 0100, 0011001, 0110111, 00011110100100, 10010101001, 010110, (0|1)1*(1|0)?|(10)*
10000100, 100100, 0010000, 0000100, 1000000100, 100, 0000000000, 10000, 0010000100, 100100100, 00100011, 1111010001000, 00010001001001, 01100100110, 0010100, 11111101000, 100110, 001010011111, 1, 100011, (1?00)*
0111111111, 0000000001, 000000000001, 001111, 00000001, 00000, 0001, 00111, 00001, 000000001111, 101000, 110100011, 00010, 0000010, 0111001, 1101, 11101100001, 111000010, 010, 010001, 0*(1*|01)
1111111111, 11011111111, 11011, 1111, 111111111111, 111111011, 111111110110, 11011011, 1111011, 111111110, 00110000, 00001101110010, 0110100000110, 0000, 100, 01010001, 1011001001, 11000, 00, 10, (110?)*
0101010100, 00100010100, 00010, 010, 0000, 0101, 0001, 0101010000, 00100001, 00101001, 1010, 1000000010001, 011111000, 11011111, 1101001, 1111001001, 1001001000000, 01010100110, 10100010, 10101, (01?)*
10110000000, 101100000, 101101, 10110111111, 001100000, 0011000, 101100000000, 10110111, 00110111111, 101101111, 01, 1010010, 000110101, 0000110, 00111, 10110001001111, 01011111110010, 010, 11, 011111001111, (1|0)0110(1*|0*)
1101011010, 1011010110, 10101010110, 110, 110110, 11010101010, 10101010, 11011010, 11010, 101011010, 1101000011, 0000, 001101011101, 00100111011, 110111011111, 00110110000, 0111010010, 000010, 000101011011, 1100, (1?10)*
111111, 1111111111, 1110101010, 000000, 0000, 11111, 00000, 11101101, 11110101101, 101010, 1101110000, 001111000, 0101001110110, 11001101100111, 11000100001, 101101101001, 10010110100111, 0010100, 0011100, 00100110, (0(0|1))*1*1*0?|0*|1*|(10?)*
011010101, 010101, 01101011, 0101010101, 010110110101, 01101101, 011, 010101101, 011011011011, 010101101011, 1000101000001, 111111, 11100101010, 110000, 001, 00001, 01011010, 101011001100, 11010001, 1, (011?)*
1011111100, 10111, 10111111100, 101111100, 10100, 10111111, 101111111100, 1011111, 1011111111, 1011, 111110, 110011, 01011111100, 1001010000, 0, 001, 101011, 11, 11111010011, 01100000, 101*(00)?
110110110001, 1100000001, 0000001, 110, 110110, 110110110110, 00000000001, 001, 11011011001, 110000000001, 001110111, 0000101010, 001001101000, 1101101110100, 01000110, 00000, 0011100011, 000011001000, 10111101, 110010001, (110)*(0*01)?
0000010010, 01010101, 010101010101, 010101, 000000000101, 000101, 00010001010, 0101010101, 0101, 000000100, 01101111, 010101011000, 01100000111011, 00100111000, 111010101, 0110011001100, 010001101, 011, 101010, 111010010, (01)*|0*(1*|0*)0(01?)*
101000, 100010, 00010, 100010100110, 110, 10010110, 110100100110, 1010, 10101010100, 1000000010, 001100, 0111011011, 1111, 1011001, 0, 000100110, 1011111, 011001000, 111001100, 1111010, ((0|1|10)1?0)*
000000001, 1111, 111000000, 001, 110000001, 00000, 10000001, 0111, 00111111111, 110000001001, 11001111111000, 10111010110, 0000110100, 110010000, 111111000000, 000011011100, 1011000010, 1000111000, 11010000, 10, (1?11)?0*1?|(11|1|0*01)*
01100110010, 010011011, 0100010010, 0110, 010010010, 0100011, 0100010011, 0100010, 010, 011, 1010101, 0001100011110, 101011011, 0, 01111, 1, 101, 0000100100, 0001010111, 000100100001, (01(1|0)0?)*
111111, 1111111111, 1111111, 1111, 0011, 11001, 11100, 001010, 111111101, 011, 010011110111, 00000011111, 11111011010, 10100001011010, 101100010, 0110111111011, 010111, 111110000, 1110100, 00110000110101, ((1?0)*|1*|1*)(0?(0|1)1?)?
000000001000, 000000, 1111111110, 00000000, 000000000000, 00000, 0000000000, 1111100100, 1000000000, 100000, 0010110, 00100011, 0010000000011, 011000100, 10110101, 000011110, 10011, 11000110010, 110000011, 1011, (00)*|1*(0|1)?(100)*|0*(1|0)0*
100000000, 0000, 000000000, 10000000, 0000000000, 0000000, 10000, 1000000000, 100000, 1000000, 10001011100, 01, 11010111110011, 0111100000, 1001111100, 0101011111010, 101, 011, 01100000, 010100, 1?0*|0
01010101, 11110101, 111111010111, 0111110111, 01010111, 110101010101, 11111101, 0101, 010101111101, 011111, 0011111, 10100101111, 10010000111001, 0111100101, 111000, 1101011011111, 11100, 1001011110111, 101, 1, ((1|1|0)1)*
11001111, 110000000, 11001111110, 0011001110, 11101111111, 110000101, 1100000, 110111110, 000011001, 0101110, 100001, 11000101011, 10000010010, 00001000, 00100, 0, 1111000, 01010, 0010101, 10, ((0|11)(0|1))*
01101111, 0000, 110110, 01111110, 000110, 110, 11110110, 0000000000, 000, 011110110, 000100111, 11010111, 100110000, 11111001111, 0111001, 101101111011, 0010, 00101001, 10001, 01011010100, (11|0)*
11111111000, 11111010100, 111111111110, 11111010, 100, 11111, 11110010011, 111101011110, 111010000, 11111111011, 000011011111, 0110, 001110001000, 0000001, 0, 0101001010011, 0001, 01101010, 00011110100, 00110100101, 11*(0|1)*
111111000, 0100000000, 01111111111, 11110, 001, 00100000000, 11111000, 01111110, 01000000, 010000000000, 01101001101111, 11111011111, 10101000111101, 000100110011, 01011001, 100110, 101111111, 1111011, 1111100000101, 0001100101, 0?(01|1*)0*
101, 11111111101, 01111111101, 0111101, 11111101, 1101, 1111111101, 111111111101, 111111101, 111101, 1110101110, 11111000111, 1100101110, 1111110111, 11100011010000, 0011111000110, 0110110100, 011, 1, 100111001, (0|1)?1*01
001011, 0000001, 00000001011, 0000011, 000001, 000011, 00011, 0010101011, 0001011, 000000000011, 1101001011000, 110000000011, 11100011110111, 110000, 0, 100, 00, 0100110, 1000010101, 0111101101001, 0*(01)*1
10001001101, 11011101, 00110101, 0101101, 01101, 100000101, 0100101, 101, 11101, 011010010101, 1110101110, 001011, 0011110000011, 10011010101111, 0100, 10010011010, 010, 011, 0001010111, 010100000, (0|1)*1?01
1110, 01110, 110, 11111101, 111, 1111111101, 11111111110, 111111110, 11101, 111101, 1010110010000, 00111111110000, 000001, 111000001, 1100000100001, 01011, 111100010111, 01000110, 00100011001, 0010, (01|1*)1101?|1?(1?(1|0))?
1010101, 101010101, 10101010101, 110101, 110101010101, 111, 1101, 11010101, 1101010101, 101, 00000111010001, 10101011000001, 001010011110, 00101101, 11000011100, 11000111010, 0000001, 00, 01111011, 1011, (11|1)(01)*|1?1?1?
000100000, 000000100100, 100000000, 100100, 000000, 000000100, 000, 000000000100, 100000, 100100100, 10111, 11010100111, 00001000111011, 01110001, 101101, 11110, 11000110000, 0011011, 1, 011000001, ((1|0)00)*
01010101, 010101010101, 111111, 1111111111, 1111, 11111111, 111, 11111111111, 11111, 101, 10000010101, 001, 0011101001110, 00111, 000, 10000111, 1001111100, 010, 0100110011, 1011100000011, (11|1)?(1*|(01)*)
000000, 0000, 000000000, 11111, 00000, 0000000, 000, 111010101010, 11111110, 1111010, 00111001010110, 110100110, 00101, 0111110001, 0001001101111, 110110, 10010110011, 011, 00000110, 10101, 1*(10)*|0*
11011, 1111011011, 1101111110, 110, 11011011110, 110110111111, 1111011110, 111111110, 110110110, 11110110110, 001100, 011011, 10111100111, 110101101, 0000100, 101100, 0100, 1111100, 101001010, 00, (110?)*
000000010, 11000000010, 00010, 0000010, 110000000010, 00000000010, 00000010, 0000000010, 010, 110000010, 0111101011, 0, 011001110, 10100000, 1000111, 0111, 11000, 0101100, 11, 010111011111, (11)?00*10
00000000000, 111111110000, 111111000000, 000000000000, 11110000, 0000000, 111110000, 000, 1100000000, 1000000, 000100, 00110011, 110000101, 01100, 01001, 00110101, 1001, 001100001, 011111100, 0000011100111, ((1|0)00|1*|0*)(00)*
111111, 1111111111, 1111, 111111111111, 11111111, 000000000, 00000, 0000000, 000, 0000000000, 0100011110110, 1100001, 10011010011, 00100111011, 0001, 110001110, 01001110, 10110111, 1101101100100, 1, 0*|(11)*|00
011111111101, 011011, 0111111011, 011111011, 01111111011, 110, 011111111011, 0111111101, 011, 0111011, 1011010101, 101010001010, 001111, 1011110, 00001011100101, 111010010001, 0000110, 00100101011, 111101, 1010101101101, 110|(01*)?011?
0000001, 000000001, 000001, 0000000001, 00000000, 00001, 00000, 000, 0000000000, 0000000, 00011011, 011011, 10110100011, 11010, 111000100, 0010001001000, 0111010101, 0001001101001, 11111, 01111010, 0*01|0*
100111, 0000000111, 100000000111, 001111111111, 0000011, 11111111, 10000000, 11111, 10000, 10000000011, 101000, 0111100011, 11101101000001, 1001100, 001100111, 1001001, 11101100, 10101010000, 1110100, 010, 1?0*1*
011011, 111111, 011011111, 011111011, 111, 111011011, 011111011011, 011, 011111, 111011111, 10111110011, 00100000100110, 01, 000100101001, 111111001, 11001111101, 001, 10110010100, 000010000000, 0111010000, ((1|0)11)*
0011111, 0111111, 00111111, 0011111111, 01111111111, 0011, 001111, 001111111, 0111, 011111, 111000101010, 101101001000, 00101, 00110111011001, 1101100001, 110010100, 1101101000010, 000, 101, 10, 0?(01*)?
11011101101, 01010101110, 110, 11010101, 11011101, 0101, 1101, 0101101, 010, 0100101101, 011110001110, 0001111001110, 0, 0011, 010010000, 000010011111, 0111, 1101111, 111001111, 11, ((0|1)101?)*
010001001, 0001000, 00000000001, 00000010001, 000, 001001, 0010000001, 001000, 00000101, 010000001000, 10011101101111, 0110100111011, 1011100010101, 0110001100, 011100110011, 11111000100101, 10100010011, 010, 000100011, 10, (00?0?(1|0))*
101111111111, 000000011, 000001111, 1111111111, 0000011, 111111111111, 000000000, 00011, 1011, 000000111111, 0011101011110, 1110010, 101111101, 10011011111111, 100, 0101, 111011101011, 111010111, 101, 1, ((10)*|0*)(11)*
000000000110, 0000000110, 0000, 000000000, 000110, 00000000, 0000110, 0000000000, 000, 00000110, 111100, 11001111001111, 11010111, 0110110, 10010, 0110000, 11100, 0011100011, 101111, 1111010, 0*(0*110)?
01010101, 1111111111, 010101, 111111111, 0101010101, 0101, 01000000, 0000000, 010000000000, 0100000, 0110101111, 0111001, 101111100, 01001, 10100000, 11110000, 10010001011001, 100000, 10111101, 1011110011, (01)?0*|1*|(01)*
1111101011, 000000000, 11101010, 1111111101, 1101010, 00000, 0000000, 000, 1111101, 11111101010, 100001101, 01101001, 11001110000000, 111, 10100010, 1011001110, 1110001, 001100100110, 1, 101001101001, 1*01(01(0|1))?|0*
010110101, 010011101, 0010010111, 01100, 0101, 010010101011, 000111, 0101010111, 011100011001, 010101101101, 111110, 1101000111010, 0, 101100000111, 110101, 101001011, 1111110101, 0001011011111, 1010, 10111010, ((01|0)(0|1)1?)*
10111, 111111, 11111111010, 1111111011, 101011111011, 111, 1011111, 110111111, 111010, 1011, 1001110011, 1000, 01, 1100010010, 0, 00010001, 0101, 1001100110000, 01110011101101, 10111011001101, (1(1|0)?)*
010000000, 110000000, 00000000, 1101000, 000000000000, 01010, 10101000, 1000000000, 1010, 101000000000, 011100010111, 0001001, 0101000000, 00010, 11100001111, 0011, 00111101011100, 111111010, 0010001, 111010, (0|1)?(10)*(00)*
00100100, 00100, 01010100, 0100, 01000100001, 00100010101, 00100010001, 00100001, 0100001, 0010000100, 1000011, 110100, 010, 00001110011, 1011000, 1011110, 01110100011000, 00, 0101100, 0011111010, (0?01(00)?)*
0010011, 110011, 10010011, 1001001001, 1110011, 1001001, 1001, 110011111111, 00111111001, 001001001, 01, 0, 1111111110, 101001011, 011110000001, 011110, 10111001011000, 011101, 11101000100, 10100111000, (001|1)*
000000010, 01100001001, 0110, 0001110, 0110000010, 00000001, 0001, 011, 0111011, 0111101110, 10010000, 10100110100111, 10000010100011, 1110111110000, 11111, 11011011101000, 1001, 10011000111, 10100111111, 10111110011110, 0((1|0*)(10|1))*
111111, 1111111111, 000000, 1111, 0000, 111111111111, 000000000, 00000001, 0000000, 0000000000, 111001, 01001111100, 10101111, 0, 0100, 10011011001100, 0110010, 110110110, 010101001100, 10, (11)*11|0*(1|00)
01010101, 011011, 010101, 010110101, 01101011011, 0101, 0101101011, 0110110101, 011010101101, 011011011, 0001001010111, 000100011100, 0110, 1001011111, 010001001, 0100100, 0010, 10011, 011111, 1011, (011?)*
011011, 010101, 0101011, 010101011, 0101101, 01011011, 0110101, 01101101, 011010101011, 011, 1001100001, 1111, 001, 111000, 01001, 0100110101, 00101101111110, 1110010, 00111100101011, 10, (011?)*
000000, 000000001, 0000000001, 000001, 00000000001, 000000000, 10000000001, 000000000000, 1000001, 000, 110101010001, 00111010110, 111100101, 001111, 11100, 01110100011, 00110101101111, 11101111, 100100100, 1100, (1|0)?0*1|(000)*
100000000, 000000, 0000, 10000000000, 00000, 0000000000, 000, 0000000, 1000000000, 1000000, 111010010000, 110111000111, 00010010, 01000010, 011101110, 00001100010011, 00001, 011, 11, 001100000001, 1?0*
111110, 111111, 111111111110, 00010, 110110, 110110110110, 111, 110111, 0001, 111111110111, 10010000011, 11010111, 010110010, 00110100, 100, 0110011110010, 01011, 1001, 0001101, 1100010, (000?(01|0*))?(0|1)?|(11(1|0))*
010110110110, 110010010, 010010110, 010010, 110110, 110010010110, 110010110010, 010010110010, 010, 010110, 0111011011, 01101100100, 1100110011, 1111, 100, 11100, 01101, 101, 10001, 1, ((1|0)10)*
010010000000, 0000010010, 101000000, 010000, 0000010, 00100, 101001000000, 10100, 0101, 100000, 1010110000, 000100011111, 0010011110110, 00011, 111110111, 0110100101001, 01110101111, 10011, 011, 10010011001011, (((01)?0)*|101?0*)(10*)?
000100, 000100100100, 000000100100, 000100100000, 100100, 000000, 100, 000000000000, 100000, 000000100000, 1100000000000, 0011, 000100001, 01110011110, 01101, 000111, 1011011100110, 011111, 1100, 10, ((0|1)00)*
01000000000, 110000000000, 01000, 100, 0100, 000000000, 01000000, 000, 1100000000, 010000000000, 010010011011, 11111011000001, 000110101001, 100001, 10010010000, 0001100111001, 10100111010, 1111, 000001, 010101111000, ((1|0)10|0|1|01)0*
111111, 1111111111, 000000, 0000, 11111111, 111, 11111, 0000000, 000, 0000000000, 01111010101, 01110011000110, 01100, 111001110, 1101110101011, 1101, 000100111100, 011101001, 1100100, 0100011111111, 0*|1*
01111111, 10111, 10011111, 10111111111, 100, 111, 111111111, 01111, 011, 011111, 100001, 00010111001010, 0110000, 1011111100100, 0000100001000, 100001011, 100011000, 0001010001, 0001, 1010, (10)?0?1*
11111011, 1111101111, 111111011, 1111111011, 01111, 111111101111, 11111101111, 101111, 11101111, 1011, 001011, 100100, 10100, 1011000, 1000101000, 11100101000, 1001, 0010010101, 1, 111010010, 1*01(111|1)
0111111111, 111111, 1111111, 001000000, 0011111111, 1111, 111111111, 001111, 0111, 00111111111, 000100, 1011111000100, 10110000110010, 01101101110001, 10110001000, 1000100, 0011100, 010, 1010001100, 1100101000101, (001?1?)*((00)*|0?1*)
0111111, 111111, 1111111111, 01111111111, 1111, 011111111, 111111111111, 11111111, 010, 011, 01, 1100110, 010100011, 0011001000, 10000, 0110100, 00111001000001, 000, 0100010, 11101, 10|010|1*|0?(11)*
00100100, 10010000, 100100, 0010000, 00100, 0000, 100, 0000100, 0000000000, 100000010000, 100000, 110011, 111, 110001001, 0111100000, 1111101, 1010011101000, 1100101101011, 101, 01111000101101, (1?00)*
01111101, 0111010101, 11010101, 0101010101, 11011101, 1101, 0101, 111111011101, 011111, 011111110101, 100111110001, 100001000110, 0001100010, 000001, 01011, 010, 1010001, 0101111100, 011, 0110101011110, ((1|0)1)*
111100, 1111110011, 11111100, 110000, 1111, 0000, 00000000, 0000001100, 1100, 1111001111, 10000100, 0010111, 1100101000111, 000110000001, 101011, 1101010, 000100110, 10001001, 1, 1011, (00|11)*
11011, 1111011011, 110, 111101101111, 11011110, 11111111110, 1101101111, 111111110, 110110110, 110111111, 1001000, 0110, 110000, 0, 0001100, 0010, 00, 1, 11011000011111, 10, (110?)*
01111111, 111111, 1111111111, 1111111, 1111, 11111111, 111111111, 11111111111, 01111, 0111, 00001101001, 110001, 11111011011011, 100, 001101111010, 0010100, 01010, 11100100, 11100000011011, 010110, (1|0)?1*
11110, 110, 011110111111, 0000101, 00000000, 0011, 001111, 00011110110, 001101, 1100, 010100101111, 01, 1101101111010, 10010010010, 1110010101, 0100100, 00100110, 11010101111101, 1, 11111001101, 00?0*(1*01)?|(0|11)*|(11)?0?
110000111, 110011, 10010011, 000000, 00100, 001, 100, 10000, 10011, 1110011001, 01, 1000101011110, 11010100, 000110101, 0, 110, 0101, 0110111101, 100000101, 10001001010, (1|00)*
111101111, 111111, 1100110, 111101110, 110, 111, 110111, 011110110, 1101101111, 1111011, 0010110010111, 010100110100, 010110010, 1101010011111, 000101, 01100, 0000001, 11100110100101, 10101, 10, ((1|0)?110?)*
1110, 111111, 10111110, 1111, 11101110, 111111101011, 101110101011, 10111011, 101111111110, 111010, 010011011, 10011011010010, 01100, 1101000011, 01101001100011, 00011111100, 010, 00110001101100, 1, 00000101101011, (1(1|0))*
111110, 1110, 111111111110, 1111111, 1111111110, 110, 111, 1111110, 11111110, 111111110, 1101011, 101101, 01011110011010, 11101010110011, 0100, 01000000, 11000, 10110, 101, 11000011, 1?11|1*(10)?|(001(0|1)?)*
1010011011, 011110100111, 011010010, 0100111, 111, 0101, 01110111, 01011011, 0110101, 1010, 1110, 01000000111101, 011111100111, 10011010011001, 1001111011110, 0, 11111111110, 1111101010, 110110000, 0111111110, (1|01(0|1))*
0110111111, 010100101011, 1111, 01001111, 101111, 010001, 001011111, 011111, 010111111, 01010101010, 1101010100101, 01010011000100, 100000011, 000111101011, 0010001100, 000111110111, 011000, 01000001110, 1101111, 1111011, (01?)*(10)?1*
00000000000, 000000, 0000, 00000000001, 00000000, 000000000, 000000000000, 00001, 00000, 0000000, 1100001111101, 01111110010, 10010, 111000000101, 10101001101111, 1010, 0011111110111, 10001, 01001011, 10, (00)*(1|0)?
111010000010, 010000000010, 11100000, 11111101, 1101, 1111111101, 1111101, 11000010, 00111111101, 111101, 011111001101, 10101110, 0, 101100000111, 00001111011111, 01111000011100, 01101000110111, 10110111, 00110111111, 1100010001101, (00)?1*((0?00)*|01)(0*010)?
00000000110, 000000000110, 00101, 0000000001, 00000000101, 00000000001, 00001, 1001, 00000101, 100101, 0001111001111, 10000100, 01101100, 101001011, 1101000010100, 10100000, 1, 00001000100111, 11010, 011100, (0*|10)01(01|10)?
1000, 100000000, 00000000000, 000000, 100, 000000000, 10000000, 00000, 100000, 1000000, 00011100100, 100001, 01, 0010110010, 110, 000011, 0001011010, 11110000, 0111, 011001101, (1|0)0*
000000011, 000000, 0000, 0011, 00000000011, 00011, 00000, 0000000, 000, 00000011, 10001010101, 1100110111, 00110001, 1111, 100010111001, 101000100011, 1110001111, 000000100, 001101, 10101, 0*(11)?
111111, 000000, 1111111, 1111, 0000, 11111111, 00000000, 000000000000, 111, 111111111, 010010111101, 1001011, 1000000100001, 01, 1110100111, 011011110111, 010100010, 10110, 1011011100110, 101, (00)*|1*
1010101010, 000000, 101010101010, 0000, 000000000, 00000000, 00000, 0000000000, 10101010, 1010, 01, 1011010101, 1000000110, 011100101101, 00111, 001000, 0111, 000111100, 11, 1111101010100, 0*|(10)*
101111101111, 111011, 1111, 1110111011, 111111111111, 1110111111, 101111, 1011111111, 10111011, 1011, 01, 0000100010100, 01100011101, 10010001011, 1010110001111, 011001010011, 000100100, 100100101010, 1, 10101010101000, ((10)?11)*
01001000010, 1111, 0000, 011111111, 01011, 11111111, 111111111, 0101101, 010, 011, 001000111110, 0101010110, 111101110110, 0, 011111110, 010100110, 0010, 110001011110, 000, 1000011110, (11*|01?(0|1|0))*
000110110101, 1110, 1101011010, 010101010101, 010101010, 1101, 1101101, 010, 001101101, 000000101, 0010000010010, 000111101, 0010110010, 11110, 0000, 0011100, 1111100111, 1111100001000, 00100110, 10, (0|11|0*1)(01)?(101?)*
01010101011, 110101011, 010110101, 111011, 10101011111, 0111010101, 01011011, 1010101101, 011, 10101, 0111110, 001, 100, 111111010110, 101001001011, 010, 1010, 01111001, 0001011, 10100001110100, (0?1)*
1000, 0010000010, 000010101010, 100010, 0000100010, 10000000, 1010, 100000, 101010, 100000101000, 11100001111111, 101010100100, 0, 0000001011001, 0011001, 1101, 0011000, 0011000011, 00000110, 0011010111110, ((1|0)0)*
01010101, 010101010101, 111111, 1111111, 1111, 001, 111111111, 11111111, 0101010101, 11111, 11011, 11011111110001, 0, 000010101001, 000111, 010001101, 01101, 10001110001101, 11110011010101, 0111001000011, 001?|1*|(01)*
01111111, 01000, 0011, 000011, 0101, 0000000, 000, 00000111111, 0111, 011111, 01111000000, 10101010100000, 0010000, 1100111, 0000101000000, 111101000000, 000101110, 010, 010001010, 1111101111001, (01)?(000|(0|1)1)|(01|0*)(11)*
0000111111, 1101111111, 11011, 11011111, 000000111111, 101111, 1011111111, 101111111, 0000111, 110111111, 01001011101, 11110010010, 1101011, 1011111011, 01101011, 1010011100010, 00100001, 101, 1, 10101, ((00)*|1?10)(1?11)?1*11
000000, 1111, 0011, 111111111, 00000000, 000111111111, 00000001, 0111, 0000111, 1011, 111100, 01111001001101, 00100100, 11011110110000, 111011, 000110001100, 0000001110, 010011101010, 1101110001000, 1100, ((11)*(01)?|0*)1*|(0|1)(1|0)11
101010000000, 0000001010, 100000000, 0010000, 1010001000, 10100, 1101000001, 10001010, 1001010, 10001, 10000111111, 1110000, 100111, 1100010010, 0110000, 0, 111, 01111000, 111000011, 100101, 1?((1|0)0)*(1?00(1|0)?)?
000000010, 0110, 00010, 0000000110, 110, 000110, 0000000010, 00110, 000010, 00000110, 010101, 0010000110, 01110, 1000011000010, 000000111001, 101110010, 01010110111, 10011, 00, 1, 0?0*(1|0)10
110000000, 1110, 100010000, 0011000000, 1000110, 110, 11000100000, 100000110, 000000000000, 1000001110, 10100010001, 1011101111110, 10011010011, 1011110, 0111011100, 0011010, 100100101001, 00011010110100, 11101111, 01111100, ((1|0)0*)?1?1?1?0(00(1|0)0*)?
11111100001, 0011111111, 111111001, 000001, 1111001, 001, 11111111, 0001, 00000011, 11111111001, 0001010011, 110, 100, 10100, 111101100000, 01111, 000, 0110010, 1000011000001, 11111011000, (00)*(11)*|((11)*|0|(11)*)(00)?001
1001011010, 110010101010, 1010010010, 110, 010110, 101010110, 101010010, 010, 11010110, 010110010, 10100001010, 1110001010, 100111, 0, 01010111, 0101010111111, 0010000110000, 001000, 1010000, 1, ((0|1)?10)*
1100011, 010100011, 0011, 100000110011, 000101011, 001010110011, 011, 0111011, 100011, 1011, 10001011100000, 01110, 0, 001, 101010001, 11110000001000, 10010001100110, 101, 10001, 010110, (0|1)*011
111111, 1111111111, 010101, 1010101010, 1111111, 101010101010, 1111, 10101010, 010, 101010, 11011000, 11010111, 0011001000, 011010110, 011111111, 0011101100, 0110011001, 0111101010111, 11000010011, 010111110, 1*|(10)*|(10)*|(010?)*
01111111110, 00000000000, 00010, 000000, 000000000, 00000000010, 0000000000, 0000000, 00011111110, 010, 0010011011, 11110001001, 01110110, 010000111001, 01011, 1011010011, 00001, 1100101, 10001, 11, 0*(((11)*|0)10|(00)*)
111100, 1111111100, 111111, 1111, 100, 11111111, 11111, 111111111100, 01111111100, 01111100, 001000111011, 110100, 11011001, 1000101010, 1000110111, 11010011110, 010001001100, 01101000, 00000101, 000001111011, 1*|(0|1)?1*00
0010000, 00000000000, 0000, 10000000000, 000000000, 00000000, 00000, 000, 0010, 0010000000, 0101000010110, 10101100000000, 01, 0000101111, 1111, 00111010001, 00111011010, 01111010, 011011101101, 00001110001, (00)?1?0*
110000000000, 110000, 1111, 0000, 100, 111, 11111000000, 11100, 0000000000, 11111110000, 100010011111, 0010101100001, 1000, 0001010011, 0100010, 00010, 101110101, 0, 10011, 000000011101, 1*(00)*
1000, 0010100010, 10001000, 001000100000, 000000001010, 100010100010, 101000001000, 1010, 101000100000, 001010100010, 110011111, 01010001, 0110111, 0001010010, 100010101111, 00110, 1101000111, 101, 0111010110, 10101, ((1|0)0)*
111111, 00000000000, 110000, 1111111, 10000000000, 11111111, 000000000, 11111111111, 00000, 0000000, 0001010010101, 0001001, 0010101111, 011100011, 110110, 000000110, 01100101111100, 11011000111010, 00111100010, 11001000, (11|0|1)?(000*|1*)
111111, 110, 110110, 110111111011, 111111011, 11011110, 11110110, 1101101111, 110110110, 11111111011, 01, 0110011011111, 110101011, 110101, 001, 10010000111, 0011000, 1, 0000111, 10, (110?)*
1000, 100000000, 00000000000, 10000000000, 100, 00000000, 00000, 0000000, 10000, 101, 011, 010000011000, 010100110111, 1110011, 00110101111010, 000011011001, 0010, 110011001, 11, 000000101, (1|0)0*|10(1|0)
010100100101, 0100101001, 0101001001, 01001010, 01001, 01010, 010, 010010101010, 01010101010, 010101001010, 1010101, 011011, 0010101111, 0100110110111, 0, 0100, 10010001001, 00011, 110110111, 100011110, (010?)*
000100, 000100000, 100100, 000000, 100, 000000000, 100000100100, 000, 000100100, 100100000000, 111101111, 0100101110111, 01, 110001011000, 110, 011110101000, 100001011, 01111, 00, 011111, ((1|0)00)*
1011010, 1010110100, 101101101101, 100, 101010110100, 10101101010, 10101010, 101010101, 1010, 101, 1111100010, 100100111, 0111111, 01001100, 100111, 00101101, 0011011000111, 101110010101, 010001110, 11, (101?)*((00)*|1|0|0|1)
011, 000110000001, 000000000, 0001100001, 001100000000, 110000001, 0000000000, 0000000, 00000000100, 00000110000, 1101000010, 001011001101, 10100001, 001010001, 1010100, 01101, 1110001000, 010111, 01011001011111, 110001111, 0*(11|1)?(00)*(1|0)?
1000, 1110010111, 011100111111, 1100011001, 100111100010, 000011, 01100100, 0010, 010000011010, 101100000110, 00101010001, 011, 110100010, 11000110110, 1001010, 01111, 011100010, 1001000100100, 010110011, 11101, ((1|0)(0|1))*
100100, 100011011, 101001110, 10111001111, 11111111, 1111100, 1111110110, 11111101110, 01011100, 100011110111, 10111, 111011101, 1111111, 11101110111, 111, 11111, 1111101, 101, 1, 10101, (11|100?|(01|0)1?)*
